dataset,tipo_analisis,grupo,variable,valor
educacion,nulos_absolutos_por_pais,AFW,school_enrollment_primary,10
educacion,nulos_absolutos_por_pais,AFW,school_enrollment_secondary,10
educacion,nulos_absolutos_por_pais,AFW,secondary_schools_internet,65
educacion,nulos_absolutos_por_pais,AFW,spending_per_student_primary,57
educacion,nulos_absolutos_por_pais,AFW,spending_per_student_secondary,64
educacion,nulos_absolutos_por_pais,AFW,upper_secondary_schools_electricity,65
educacion,nulos_absolutos_por_pais,AFW,year,0
educacion,nulos_absolutos_por_pais,AFW,years_compulsory_education,65
educacion,nulos_absolutos_por_pais,AFW,years_free_primary_secondary,65
educacion,nulos_absolutos_por_pais,AGO,country_code,0
educacion,nulos_absolutos_por_pais,AGO,economically_active_children_female,64
educacion,nulos_absolutos_por_pais,AGO,economically_active_children_male,64
educacion,nulos_absolutos_por_pais,AGO,educational_attainment_rate,60
educacion,nulos_absolutos_por_pais,AGO,literacy_rate,62
educacion,nulos_absolutos_por_pais,AGO,lower_secondary_schools_electricity,64
educacion,nulos_absolutos_por_pais,AGO,out_of_school_children_female,57
educacion,nulos_absolutos_por_pais,AGO,out_of_school_children_male,57
educacion,nulos_absolutos_por_pais,AGO,primary_completion_rate,56
educacion,nulos_absolutos_por_pais,AGO,primary_schools_electricity,64
educacion,nulos_absolutos_por_pais,AGO,primary_schools_internet,64
educacion,nulos_absolutos_por_pais,AGO,public_expenditure_education,46
educacion,nulos_absolutos_por_pais,AGO,school_enrollment_primary,39
educacion,nulos_absolutos_por_pais,AGO,school_enrollment_secondary,36
educacion,nulos_absolutos_por_pais,AGO,secondary_schools_internet,64
educacion,nulos_absolutos_por_pais,AGO,spending_per_student_primary,65
educacion,nulos_absolutos_por_pais,AGO,spending_per_student_secondary,65
educacion,nulos_absolutos_por_pais,AGO,upper_secondary_schools_electricity,64
educacion,nulos_absolutos_por_pais,AGO,year,0
educacion,nulos_absolutos_por_pais,AGO,years_compulsory_education,40
educacion,nulos_absolutos_por_pais,AGO,years_free_primary_secondary,46
educacion,nulos_absolutos_por_pais,AIA,country_code,0
educacion,nulos_absolutos_por_pais,AIA,economically_active_children_female,26
educacion,nulos_absolutos_por_pais,AIA,economically_active_children_male,26
educacion,nulos_absolutos_por_pais,AIA,educational_attainment_rate,25
educacion,nulos_absolutos_por_pais,AIA,literacy_rate,26
educacion,nulos_absolutos_por_pais,AIA,lower_secondary_schools_electricity,18
educacion,nulos_absolutos_por_pais,AIA,out_of_school_children_female,26
educacion,nulos_absolutos_por_pais,AIA,out_of_school_children_male,26
educacion,nulos_absolutos_por_pais,AIA,primary_completion_rate,26
educacion,nulos_absolutos_por_pais,AIA,primary_schools_electricity,18
educacion,nulos_absolutos_por_pais,AIA,primary_schools_internet,18
educacion,nulos_absolutos_por_pais,AIA,public_expenditure_education,26
educacion,nulos_absolutos_por_pais,AIA,school_enrollment_primary,26
educacion,nulos_absolutos_por_pais,AIA,school_enrollment_secondary,26
educacion,nulos_absolutos_por_pais,AIA,secondary_schools_internet,18
educacion,nulos_absolutos_por_pais,AIA,spending_per_student_primary,26
educacion,nulos_absolutos_por_pais,AIA,spending_per_student_secondary,26
educacion,nulos_absolutos_por_pais,AIA,upper_secondary_schools_electricity,18
educacion,nulos_absolutos_por_pais,AIA,year,0
educacion,nulos_absolutos_por_pais,AIA,years_compulsory_education,2
educacion,nulos_absolutos_por_pais,AIA,years_free_primary_secondary,2
educacion,nulos_absolutos_por_pais,AIMS: ASIA AND THE PACIFIC,country_code,0
educacion,nulos_absolutos_por_pais,AIMS: ASIA AND THE PACIFIC,economically_active_children_female,14
educacion,nulos_absolutos_por_pais,AIMS: ASIA AND THE PACIFIC,economically_active_children_male,14
educacion,nulos_absolutos_por_pais,AIMS: ASIA AND THE PACIFIC,educational_attainment_rate,14
educacion,nulos_absolutos_por_pais,AIMS: ASIA AND THE PACIFIC,literacy_rate,14
educacion,nulos_absolutos_por_pais,AIMS: ASIA AND THE PACIFIC,lower_secondary_schools_electricity,0
educacion,nulos_absolutos_por_pais,AIMS: ASIA AND THE PACIFIC,out_of_school_children_female,14
educacion,nulos_absolutos_por_pais,AIMS: ASIA AND THE PACIFIC,out_of_school_children_male,14
educacion,nulos_absolutos_por_pais,AIMS: ASIA AND THE PACIFIC,primary_completion_rate,14
educacion,nulos_absolutos_por_pais,AIMS: ASIA AND THE PACIFIC,primary_schools_electricity,0
educacion,nulos_absolutos_por_pais,AIMS: ASIA AND THE PACIFIC,primary_schools_internet,7
educacion,nulos_absolutos_por_pais,AIMS: ASIA AND THE PACIFIC,public_expenditure_education,14
educacion,nulos_absolutos_por_pais,AIMS: ASIA AND THE PACIFIC,school_enrollment_primary,14
educacion,nulos_absolutos_por_pais,AIMS: ASIA AND THE PACIFIC,school_enrollment_secondary,14
educacion,nulos_absolutos_por_pais,AIMS: ASIA AND THE PACIFIC,secondary_schools_internet,14
educacion,nulos_absolutos_por_pais,AIMS: ASIA AND THE PACIFIC,spending_per_student_primary,14
educacion,nulos_absolutos_por_pais,AIMS: ASIA AND THE PACIFIC,spending_per_student_secondary,14
educacion,nulos_absolutos_por_pais,AIMS: ASIA AND THE PACIFIC,upper_secondary_schools_electricity,0
educacion,nulos_absolutos_por_pais,AIMS: ASIA AND THE PACIFIC,year,0
educacion,nulos_absolutos_por_pais,AIMS: ASIA AND THE PACIFIC,years_compulsory_education,14
educacion,nulos_absolutos_por_pais,AIMS: ASIA AND THE PACIFIC,years_free_primary_secondary,14
educacion,nulos_absolutos_por_pais,AIMS: CENTRAL ASIA,country_code,0
educacion,nulos_absolutos_por_pais,AIMS: CENTRAL ASIA,economically_active_children_female,9
educacion,nulos_absolutos_por_pais,AIMS: CENTRAL ASIA,economically_active_children_male,9
educacion,nulos_absolutos_por_pais,AIMS: CENTRAL ASIA,educational_attainment_rate,9
educacion,nulos_absolutos_por_pais,AIMS: CENTRAL ASIA,literacy_rate,9
educacion,nulos_absolutos_por_pais,AIMS: CENTRAL ASIA,lower_secondary_schools_electricity,0
educacion,nulos_absolutos_por_pais,AIMS: CENTRAL ASIA,out_of_school_children_female,9
educacion,nulos_absolutos_por_pais,AIMS: CENTRAL ASIA,out_of_school_children_male,9
educacion,nulos_absolutos_por_pais,AIMS: CENTRAL ASIA,primary_completion_rate,9
educacion,nulos_absolutos_por_pais,AIMS: CENTRAL ASIA,primary_schools_electricity,0
educacion,nulos_absolutos_por_pais,AIMS: CENTRAL ASIA,primary_schools_internet,0
educacion,nulos_absolutos_por_pais,AIMS: CENTRAL ASIA,public_expenditure_education,9
educacion,nulos_absolutos_por_pais,AIMS: CENTRAL ASIA,school_enrollment_primary,9
educacion,nulos_absolutos_por_pais,AIMS: CENTRAL ASIA,school_enrollment_secondary,9
educacion,nulos_absolutos_por_pais,AIMS: CENTRAL ASIA,secondary_schools_internet,9
educacion,nulos_absolutos_por_pais,AIMS: CENTRAL ASIA,spending_per_student_primary,9
educacion,nulos_absolutos_por_pais,AIMS: CENTRAL ASIA,spending_per_student_secondary,9
educacion,nulos_absolutos_por_pais,AIMS: CENTRAL ASIA,upper_secondary_schools_electricity,0
educacion,nulos_absolutos_por_pais,AIMS: CENTRAL ASIA,year,0
educacion,nulos_absolutos_por_pais,AIMS: CENTRAL ASIA,years_compulsory_education,9
educacion,nulos_absolutos_por_pais,AIMS: CENTRAL ASIA,years_free_primary_secondary,9
educacion,nulos_absolutos_por_pais,AIMS: EAST ASIA,country_code,0
educacion,nulos_absolutos_por_pais,AIMS: EAST ASIA,economically_active_children_female,14
educacion,nulos_absolutos_por_pais,AIMS: EAST ASIA,economically_active_children_male,14
educacion,nulos_absolutos_por_pais,AIMS: EAST ASIA,educational_attainment_rate,14
educacion,nulos_absolutos_por_pais,AIMS: EAST ASIA,literacy_rate,14
educacion,nulos_absolutos_por_pais,AIMS: EAST ASIA,lower_secondary_schools_electricity,0
educacion,nulos_absolutos_por_pais,AIMS: EAST ASIA,out_of_school_children_female,14
educacion,nulos_absolutos_por_pais,AIMS: EAST ASIA,out_of_school_children_male,14
educacion,nulos_absolutos_por_pais,AIMS: EAST ASIA,primary_completion_rate,14
educacion,nulos_absolutos_por_pais,AIMS: EAST ASIA,primary_schools_electricity,0
educacion,nulos_absolutos_por_pais,AIMS: EAST ASIA,primary_schools_internet,4
educacion,nulos_absolutos_por_pais,AIMS: EAST ASIA,public_expenditure_education,14
educacion,nulos_absolutos_por_pais,AIMS: EAST ASIA,school_enrollment_primary,14
educacion,nulos_absolutos_por_pais,AIMS: EAST ASIA,school_enrollment_secondary,14
educacion,nulos_absolutos_por_pais,AIMS: EAST ASIA,secondary_schools_internet,14
educacion,nulos_absolutos_por_pais,AIMS: EAST ASIA,spending_per_student_primary,14
educacion,nulos_absolutos_por_pais,AIMS: EAST ASIA,spending_per_student_secondary,14
educacion,nulos_absolutos_por_pais,AIMS: EAST ASIA,upper_secondary_schools_electricity,5
educacion,nulos_absolutos_por_pais,AIMS: EAST ASIA,year,0
educacion,nulos_absolutos_por_pais,AIMS: EAST ASIA,years_compulsory_education,14
educacion,nulos_absolutos_por_pais,AIMS: EAST ASIA,years_free_primary_secondary,14
educacion,nulos_absolutos_por_pais,AIMS: EAST ASIA AND THE PACIFIC,country_code,0
educacion,nulos_absolutos_por_pais,AIMS: EAST ASIA AND THE PACIFIC,economically_active_children_female,14
educacion,nulos_absolutos_por_pais,AIMS: EAST ASIA AND THE PACIFIC,economically_active_children_male,14
educacion,nulos_absolutos_por_pais,AIMS: EAST ASIA AND THE PACIFIC,educational_attainment_rate,14
educacion,nulos_absolutos_por_pais,AIMS: EAST ASIA AND THE PACIFIC,literacy_rate,14
educacion,nulos_absolutos_por_pais,AIMS: EAST ASIA AND THE PACIFIC,lower_secondary_schools_electricity,0
educacion,nulos_absolutos_por_pais,AIMS: EAST ASIA AND THE PACIFIC,out_of_school_children_female,14
educacion,nulos_absolutos_por_pais,AIMS: EAST ASIA AND THE PACIFIC,out_of_school_children_male,14
educacion,nulos_absolutos_por_pais,AIMS: EAST ASIA AND THE PACIFIC,primary_completion_rate,14
educacion,nulos_absolutos_por_pais,AIMS: EAST ASIA AND THE PACIFIC,primary_schools_electricity,0
educacion,nulos_absolutos_por_pais,AIMS: EAST ASIA AND THE PACIFIC,primary_schools_internet,4
educacion,nulos_absolutos_por_pais,AIMS: EAST ASIA AND THE PACIFIC,public_expenditure_education,14
educacion,nulos_absolutos_por_pais,AIMS: EAST ASIA AND THE PACIFIC,school_enrollment_primary,14
educacion,nulos_absolutos_por_pais,AIMS: EAST ASIA AND THE PACIFIC,school_enrollment_secondary,14
educacion,nulos_absolutos_por_pais,AIMS: EAST ASIA AND THE PACIFIC,secondary_schools_internet,14
educacion,nulos_absolutos_por_pais,AIMS: EAST ASIA AND THE PACIFIC,spending_per_student_primary,14
educacion,nulos_absolutos_por_pais,AIMS: EAST ASIA AND THE PACIFIC,spending_per_student_secondary,14
educacion,nulos_absolutos_por_pais,AIMS: EAST ASIA AND THE PACIFIC,upper_secondary_schools_electricity,4
educacion,nulos_absolutos_por_pais,AIMS: EAST ASIA AND THE PACIFIC,year,0
educacion,nulos_absolutos_por_pais,AIMS: EAST ASIA AND THE PACIFIC,years_compulsory_education,14
educacion,nulos_absolutos_por_pais,AIMS: EAST ASIA AND THE PACIFIC,years_free_primary_secondary,14
educacion,nulos_absolutos_por_pais,AIMS: PACIFIC,country_code,0
educacion,nulos_absolutos_por_pais,AIMS: PACIFIC,economically_active_children_female,23
educacion,nulos_absolutos_por_pais,AIMS: PACIFIC,economically_active_children_male,23
educacion,nulos_absolutos_por_pais,AIMS: PACIFIC,educational_attainment_rate,23
educacion,nulos_absolutos_por_pais,AIMS: PACIFIC,literacy_rate,23
educacion,nulos_absolutos_por_pais,AIMS: PACIFIC,lower_secondary_schools_electricity,0
educacion,nulos_absolutos_por_pais,AIMS: PACIFIC,out_of_school_children_female,23
educacion,nulos_absolutos_por_pais,AIMS: PACIFIC,out_of_school_children_male,23
educacion,nulos_absolutos_por_pais,AIMS: PACIFIC,primary_completion_rate,23
educacion,nulos_absolutos_por_pais,AIMS: PACIFIC,primary_schools_electricity,0
educacion,nulos_absolutos_por_pais,AIMS: PACIFIC,primary_schools_internet,0
educacion,nulos_absolutos_por_pais,AIMS: PACIFIC,public_expenditure_education,23
educacion,nulos_absolutos_por_pais,AIMS: PACIFIC,school_enrollment_primary,23
educacion,nulos_absolutos_por_pais,AIMS: PACIFIC,school_enrollment_secondary,23
educacion,nulos_absolutos_por_pais,AIMS: PACIFIC,secondary_schools_internet,23
educacion,nulos_absolutos_por_pais,AIMS: PACIFIC,spending_per_student_primary,23
educacion,nulos_absolutos_por_pais,AIMS: PACIFIC,spending_per_student_secondary,23
educacion,nulos_absolutos_por_pais,AIMS: PACIFIC,upper_secondary_schools_electricity,0
educacion,nulos_absolutos_por_pais,AIMS: PACIFIC,year,0
educacion,nulos_absolutos_por_pais,AIMS: PACIFIC,years_compulsory_education,23
educacion,nulos_absolutos_por_pais,AIMS: PACIFIC,years_free_primary_secondary,23
educacion,nulos_absolutos_por_pais,AIMS: SOUTH AND WEST ASIA,country_code,0
educacion,nulos_absolutos_por_pais,AIMS: SOUTH AND WEST ASIA,economically_active_children_female,14
educacion,nulos_absolutos_por_pais,AIMS: SOUTH AND WEST ASIA,economically_active_children_male,14
educacion,nulos_absolutos_por_pais,AIMS: SOUTH AND WEST ASIA,educational_attainment_rate,14
educacion,nulos_absolutos_por_pais,AIMS: SOUTH AND WEST ASIA,literacy_rate,14
educacion,nulos_absolutos_por_pais,AIMS: SOUTH AND WEST ASIA,lower_secondary_schools_electricity,0
educacion,nulos_absolutos_por_pais,AIMS: SOUTH AND WEST ASIA,out_of_school_children_female,14
educacion,nulos_absolutos_por_pais,AIMS: SOUTH AND WEST ASIA,out_of_school_children_male,14
educacion,nulos_absolutos_por_pais,AIMS: SOUTH AND WEST ASIA,primary_completion_rate,14
educacion,nulos_absolutos_por_pais,AIMS: SOUTH AND WEST ASIA,primary_schools_electricity,0
educacion,nulos_absolutos_por_pais,AIMS: SOUTH AND WEST ASIA,primary_schools_internet,7
educacion,nulos_absolutos_por_pais,AIMS: SOUTH AND WEST ASIA,public_expenditure_education,14
educacion,nulos_absolutos_por_pais,AIMS: SOUTH AND WEST ASIA,school_enrollment_primary,14
educacion,nulos_absolutos_por_pais,AIMS: SOUTH AND WEST ASIA,school_enrollment_secondary,14
educacion,nulos_absolutos_por_pais,AIMS: SOUTH AND WEST ASIA,secondary_schools_internet,14
educacion,nulos_absolutos_por_pais,AIMS: SOUTH AND WEST ASIA,spending_per_student_primary,14
educacion,nulos_absolutos_por_pais,AIMS: SOUTH AND WEST ASIA,spending_per_student_secondary,14
educacion,nulos_absolutos_por_pais,AIMS: SOUTH AND WEST ASIA,upper_secondary_schools_electricity,0
educacion,nulos_absolutos_por_pais,AIMS: SOUTH AND WEST ASIA,year,0
educacion,nulos_absolutos_por_pais,AIMS: SOUTH AND WEST ASIA,years_compulsory_education,14
educacion,nulos_absolutos_por_pais,AIMS: SOUTH AND WEST ASIA,years_free_primary_secondary,14
educacion,nulos_absolutos_por_pais,ALB,country_code,0
educacion,nulos_absolutos_por_pais,ALB,economically_active_children_female,62
educacion,nulos_absolutos_por_pais,ALB,economically_active_children_male,62
educacion,nulos_absolutos_por_pais,ALB,educational_attainment_rate,48
educacion,nulos_absolutos_por_pais,ALB,literacy_rate,59
educacion,nulos_absolutos_por_pais,ALB,lower_secondary_schools_electricity,58
educacion,nulos_absolutos_por_pais,ALB,out_of_school_children_female,53
educacion,nulos_absolutos_por_pais,ALB,out_of_school_children_male,53
educacion,nulos_absolutos_por_pais,ALB,primary_completion_rate,45
educacion,nulos_absolutos_por_pais,ALB,primary_schools_electricity,61
educacion,nulos_absolutos_por_pais,ALB,primary_schools_internet,61
educacion,nulos_absolutos_por_pais,ALB,public_expenditure_education,38
educacion,nulos_absolutos_por_pais,ALB,school_enrollment_primary,42
educacion,nulos_absolutos_por_pais,ALB,school_enrollment_secondary,42
educacion,nulos_absolutos_por_pais,ALB,secondary_schools_internet,59
educacion,nulos_absolutos_por_pais,ALB,spending_per_student_primary,63
educacion,nulos_absolutos_por_pais,ALB,spending_per_student_secondary,61
educacion,nulos_absolutos_por_pais,ALB,upper_secondary_schools_electricity,57
educacion,nulos_absolutos_por_pais,ALB,year,0
educacion,nulos_absolutos_por_pais,ALB,years_compulsory_education,43
educacion,nulos_absolutos_por_pais,ALB,years_free_primary_secondary,40
educacion,nulos_absolutos_por_pais,ALECSO: GULF COUNTRIES,country_code,0
educacion,nulos_absolutos_por_pais,ALECSO: GULF COUNTRIES,economically_active_children_female,10
educacion,nulos_absolutos_por_pais,ALECSO: GULF COUNTRIES,economically_active_children_male,10
educacion,nulos_absolutos_por_pais,ALECSO: GULF COUNTRIES,educational_attainment_rate,10
educacion,nulos_absolutos_por_pais,ALECSO: GULF COUNTRIES,literacy_rate,10
educacion,nulos_absolutos_por_pais,ALECSO: GULF COUNTRIES,lower_secondary_schools_electricity,1
educacion,nulos_absolutos_por_pais,ALECSO: GULF COUNTRIES,out_of_school_children_female,10
educacion,nulos_absolutos_por_pais,ALECSO: GULF COUNTRIES,out_of_school_children_male,10
educacion,nulos_absolutos_por_pais,ALECSO: GULF COUNTRIES,primary_completion_rate,10
educacion,nulos_absolutos_por_pais,ALECSO: GULF COUNTRIES,primary_schools_electricity,0
educacion,nulos_absolutos_por_pais,ALECSO: GULF COUNTRIES,primary_schools_internet,0
educacion,nulos_absolutos_por_pais,ALECSO: GULF COUNTRIES,public_expenditure_education,10
